timestamp,load_gw,temp_mean,temp_min,temp_max,heating_degree_days,cooling_degree_days,holiday_days,has_holiday
2015-01-01,51.398732142857135,2.9,1.0714285714285714,4.6571428571428575,15.1,0.0,1,1
2015-01-08,58.04168452380953,5.885714285714286,3.6285714285714286,8.285714285714286,12.114285714285714,0.0,0,0
2015-01-15,57.80251785714286,2.0714285714285716,-0.642857142857143,4.728571428571429,15.928571428571429,0.0,0,0
2015-01-22,58.95497619047619,0.9714285714285714,-0.7428571428571429,2.857142857142857,17.02857142857143,0.0,0,0
2015-01-29,58.759238095238096,0.10000000000000002,-1.5285714285714285,1.842857142857143,17.900000000000002,0.0,0,0
2015-02-05,59.18505357142857,0.6142857142857142,-2.2285714285714286,2.8000000000000003,17.385714285714286,0.0,0,0
2015-02-12,57.521613095238095,0.8571428571428571,-2.2142857142857144,5.5,17.142857142857142,0.0,0,0
2015-02-19,58.16595833333333,2.5714285714285716,-0.8428571428571427,7.128571428571428,15.428571428571429,0.0,0,0
2015-02-26,59.227446428571426,3.1,0.07142857142857142,6.885714285714286,14.9,0.0,0,0
2015-03-05,58.093267857142855,5.928571428571429,1.5857142857142856,10.0,12.071428571428571,0.0,0,0
2015-03-12,56.239107142857144,6.071428571428571,2.957142857142857,9.428571428571429,11.928571428571429,0.0,0,0
2015-03-19,55.50297023809524,4.557142857142857,-0.4428571428571429,9.942857142857141,13.442857142857141,0.0,0,0
2015-03-26,56.796547619047615,6.771428571428571,4.242857142857143,9.814285714285715,11.228571428571428,0.0,0,0
2015-04-02,49.81680357142857,4.442857142857143,-0.24285714285714288,9.257142857142856,13.557142857142859,0.0,2,1
2015-04-09,53.744345238095235,10.728571428571428,5.071428571428571,15.614285714285714,7.271428571428571,0.0,0,0
2015-04-16,52.56802380952381,8.714285714285714,3.557142857142857,13.514285714285714,9.285714285714286,0.0,0,0
2015-04-23,53.01446428571429,10.942857142857141,5.085714285714286,16.1,7.057142857142857,0.0,0,0
2015-04-30,50.84809523809523,13.314285714285715,8.22857142857143,17.82857142857143,4.714285714285714,0.0,1,1
2015-05-07,53.08054166666667,13.799999999999999,8.557142857142857,18.842857142857145,4.2,0.0,0,0
2015-05-14,49.97181547619047,12.0,7.428571428571429,15.985714285714286,6.0,0.0,1,1
2015-05-21,49.76493452380952,13.485714285714286,8.585714285714285,17.614285714285714,4.514285714285714,0.0,1,1
2015-05-28,52.64817261904762,15.028571428571428,9.571428571428571,19.428571428571427,3.057142857142857,0.0,0,0
2015-06-04,51.01675,17.642857142857142,12.342857142857143,22.157142857142855,1.3142857142857145,0.07142857142857142,0,0
2015-06-11,52.725880952380955,17.2,11.5,21.914285714285715,1.7428571428571424,0.0,0,0
2015-06-18,52.91191071428571,14.228571428571428,11.242857142857144,17.914285714285715,3.7714285714285714,0.0,0,0
2015-06-25,52.80777976190476,18.557142857142857,13.9,22.914285714285715,0.31428571428571467,0.0,0,0
2015-07-02,55.025821428571426,24.914285714285715,18.74285714285714,30.414285714285715,0.0,3.1714285714285717,0,0
2015-07-09,53.435249999999996,16.871428571428574,13.185714285714285,20.514285714285712,1.1999999999999993,0.0,0,0
2015-07-16,53.84977976190477,21.342857142857145,16.514285714285712,26.014285714285712,0.0,0.44285714285714306,0,0
2015-07-23,53.134125,18.442857142857143,14.828571428571427,22.228571428571428,0.6428571428571429,0.0,0,0
2015-07-30,51.868089285714284,20.3,14.285714285714286,25.614285714285717,0.7142857142857143,0.8285714285714286,0,0
2015-08-06,52.79686904761905,25.428571428571427,19.285714285714285,31.771428571428572,0.0,3.4285714285714293,0,0
2015-08-13,52.21310714285714,23.214285714285715,19.142857142857142,27.885714285714283,0.0,1.9000000000000001,0,0
2015-08-20,53.06319642857143,20.0,14.528571428571428,25.02857142857143,0.0,0.0,0,0
2015-08-27,53.57620238095238,21.042857142857144,15.542857142857143,26.17142857142857,0.12857142857142836,0.8428571428571426,0,0
2015-09-03,53.499005952380955,14.171428571428573,10.828571428571427,18.285714285714285,3.8285714285714283,0.0,0,0
2015-09-10,54.17067261904762,16.5,12.171428571428573,21.557142857142857,1.671428571428572,0.0,0,0
2015-09-17,52.90421428571428,14.985714285714286,11.728571428571428,18.842857142857145,3.142857142857143,0.0,0,0
2015-09-24,54.17272023809524,12.514285714285714,8.028571428571428,16.97142857142857,5.485714285714286,0.0,0,0
2015-10-01,53.62256547619048,12.671428571428573,7.885714285714286,17.62857142857143,5.328571428571428,0.0,1,1
2015-10-08,55.24682142857143,6.1571428571428575,3.9428571428571426,8.814285714285715,11.842857142857143,0.0,0,0
2015-10-15,56.177779761904766,8.057142857142857,7.014285714285714,9.385714285714286,9.942857142857141,0.0,0,0
2015-10-22,55.710101190476195,8.985714285714286,6.071428571428571,12.385714285714286,9.014285714285714,0.0,0,0
2015-10-29,55.87018452380953,6.8999999999999995,3.857142857142857,10.828571428571427,11.1,0.0,0,0
2015-11-05,57.25790476190476,11.985714285714286,8.642857142857142,14.742857142857144,6.014285714285714,0.0,0,0
2015-11-12,58.89031547619048,10.457142857142857,8.257142857142856,12.642857142857142,7.542857142857144,0.0,0,0
2015-11-19,60.099738095238095,3.842857142857143,1.5857142857142856,5.671428571428572,14.157142857142857,0.0,0,0
2015-11-26,60.58443452380952,4.5285714285714285,1.6857142857142857,7.085714285714286,13.471428571428572,0.0,0,0
2015-12-03,59.590744047619054,7.557142857142857,5.685714285714285,9.485714285714286,10.442857142857141,0.0,0,0
2015-12-10,59.707297619047615,4.042857142857143,1.9428571428571428,6.057142857142857,13.957142857142857,0.0,0,0
2015-12-17,54.67077976190477,9.942857142857141,7.942857142857143,11.642857142857142,8.057142857142857,0.0,0,0
2015-12-24,45.713857142857144,7.3,4.871428571428572,9.4,10.700000000000001,0.0,2,1
2015-12-31,51.19129166666667,-4.085714285714286,-6.1000000000000005,-2.1,22.085714285714285,0.0,1,1
2016-01-07,58.66401190476191,0.24285714285714285,-2.357142857142857,2.6999999999999997,17.757142857142856,0.0,0,0
2016-01-14,60.78955952380953,-2.5714285714285716,-5.042857142857144,-0.2857142857142857,20.571428571428573,0.0,0,0
2016-01-21,60.158994047619046,1.6857142857142857,-1.7571428571428573,4.571428571428571,16.314285714285713,0.0,0,0
2016-01-28,59.53370833333334,6.128571428571428,3.257142857142857,8.457142857142857,11.87142857142857,0.0,0,0
2016-02-04,58.96357738095238,5.542857142857143,3.3428571428571425,8.385714285714286,12.457142857142857,0.0,0,0
2016-02-11,59.336535714285716,1.9857142857142855,-0.2285714285714286,4.357142857142857,16.014285714285712,0.0,0,0
2016-02-18,59.655970238095236,4.057142857142857,1.1,7.1571428571428575,13.942857142857141,0.0,0,0
2016-02-25,58.548827380952375,1.3285714285714287,-1.7714285714285716,5.128571428571428,16.67142857142857,0.0,0,0
2016-03-03,58.39805357142857,2.6571428571428575,-1.2857142857142858,7.0,15.342857142857143,0.0,0,0
2016-03-10,58.542226190476185,3.1142857142857143,0.35714285714285715,6.142857142857143,14.885714285714286,0.0,0,0
2016-03-17,57.26160119047619,4.714285714285714,1.8285714285714285,8.085714285714285,13.285714285714286,0.0,0,0
2016-03-24,51.334029761904766,7.114285714285714,3.1999999999999997,11.528571428571428,10.885714285714286,0.0,2,1
2016-03-31,54.95430952380953,10.228571428571428,4.771428571428571,15.5,7.771428571428571,0.0,0,0
2016-04-07,54.657922619047625,9.371428571428572,5.128571428571428,13.271428571428572,8.628571428571428,0.0,0,0
2016-04-14,52.99638095238095,8.9,5.042857142857143,12.485714285714286,9.1,0.0,0,0
2016-04-21,54.19333333333333,6.114285714285714,2.2,10.200000000000001,11.885714285714286,0.0,0,0
2016-04-28,53.717619047619046,10.328571428571427,4.942857142857143,15.185714285714285,7.671428571428572,0.0,1,1
2016-05-05,50.93194047619048,16.27142857142857,9.342857142857143,21.97142857142857,1.728571428571429,0.0,1,1
2016-05-12,51.33704761904762,12.685714285714285,8.942857142857143,16.714285714285715,5.328571428571428,0.0,1,1
2016-05-19,53.936875,17.8,12.771428571428572,22.7,0.985714285714286,0.0,0,0
2016-05-26,52.06392857142857,18.614285714285717,14.571428571428571,22.771428571428572,0.7142857142857141,0.0,0,0
2016-06-02,53.63466666666667,20.12857142857143,14.257142857142856,25.042857142857144,0.0,0.0,0,0
2016-06-09,53.331809523809525,16.757142857142856,13.12857142857143,20.3,1.242857142857143,0.0,0,0
2016-06-16,53.41038095238095,17.571428571428573,13.200000000000001,21.67142857142857,0.8999999999999996,0.0,0,0
2016-06-23,54.21331547619047,21.642857142857142,16.185714285714287,26.457142857142856,0.0,1.3714285714285717,0,0
2016-06-30,53.92202380952381,18.571428571428573,13.757142857142856,22.842857142857145,0.5571428571428569,0.0,0,0
2016-07-07,53.874375,20.400000000000002,15.828571428571427,24.814285714285713,0.2285714285714288,0.5999999999999999,0,0
2016-07-14,53.443464285714285,18.614285714285717,14.742857142857142,22.271428571428572,0.457142857142857,0.0,0,0
2016-07-21,53.38281547619048,23.271428571428572,17.757142857142856,28.314285714285713,0.0,1.3142857142857143,0,0
2016-07-28,52.150285714285715,19.214285714285715,15.428571428571429,22.8,0.3714285714285711,0.0,0,0
2016-08-04,51.70585714285715,18.82857142857143,15.271428571428572,22.728571428571428,0.514285714285714,0.0,0,0
2016-08-11,51.33943452380952,17.157142857142855,13.014285714285716,21.285714285714285,1.457142857142857,0.0,0,0
2016-08-18,52.77757738095238,19.585714285714285,14.771428571428572,24.428571428571427,0.1142857142857144,0.0,0,0
2016-08-25,53.903416666666665,22.5,16.271428571428572,28.514285714285712,0.0,1.442857142857143,0,0
2016-09-01,53.04562500000001,19.157142857142855,14.285714285714286,24.142857142857142,0.24285714285714327,0.0,0,0
2016-09-08,53.46754761904762,22.82857142857143,16.728571428571428,28.957142857142856,0.0,1.0714285714285714,0,0
2016-09-15,52.09856547619047,17.842857142857145,13.857142857142858,21.7,1.2428571428571427,0.0,0,0
2016-09-22,53.14083333333333,15.928571428571429,10.914285714285715,20.985714285714288,2.071428571428571,0.0,0,0
2016-09-29,52.58754166666667,14.457142857142857,11.342857142857143,17.657142857142855,3.8714285714285714,0.0,1,1
2016-10-06,56.45876190476191,9.057142857142857,7.385714285714286,11.228571428571428,8.942857142857143,0.0,0,0
2016-10-13,56.62667857142857,9.257142857142856,7.371428571428572,11.5,8.742857142857142,0.0,0,0
2016-10-20,57.073392857142856,7.057142857142857,4.3,9.671428571428573,10.942857142857141,0.0,0,0
2016-10-27,54.74250595238095,8.842857142857143,6.114285714285714,11.085714285714285,9.157142857142857,0.0,0,0
2016-11-03,59.09104166666667,3.9857142857142853,1.4285714285714286,6.6571428571428575,14.014285714285714,0.0,0,0
2016-11-10,60.36347619047619,1.1428571428571428,-0.6428571428571429,3.6999999999999997,16.857142857142858,0.0,0,0
2016-11-17,59.68691666666667,7.771428571428571,5.385714285714286,10.571428571428571,10.228571428571428,0.0,0,0
2016-11-24,60.323541666666664,1.4428571428571428,-1.2285714285714289,3.6142857142857143,16.557142857142857,0.0,0,0
2016-12-01,61.682720238095236,0.6285714285714287,-1.5571428571428572,3.5,17.37142857142857,0.0,0,0
2016-12-08,60.51241071428572,5.2,2.3000000000000003,7.2,12.799999999999999,0.0,0,0
2016-12-15,59.86114285714286,0.6428571428571429,-1.3428571428571427,2.4857142857142853,17.357142857142858,0.0,0,0
2016-12-22,51.01822023809524,4.728571428571429,2.8428571428571425,6.414285714285714,13.271428571428572,0.0,2,1
2016-12-29,53.55573809523809,1.3285714285714285,-1.5,3.5,16.67142857142857,0.0,1,1
2017-01-05,60.91850595238095,-3.642857142857143,-6.7,-0.7999999999999999,21.642857142857142,0.0,0,0
2017-01-12,62.46248214285714,-1.9428571428571428,-4.814285714285714,0.6285714285714287,19.942857142857143,0.0,0,0
2017-01-19,63.07313690476191,-1.4428571428571428,-3.0714285714285716,0.5571428571428572,19.442857142857143,0.0,0,0
2017-01-26,62.32878571428572,-0.9142857142857144,-3.7857142857142856,2.3285714285714287,18.914285714285715,0.0,0,0
2017-02-02,60.84449404761905,-0.5714285714285714,-2.942857142857143,1.9714285714285715,18.571428571428573,0.0,0,0
2017-02-09,61.80622619047619,-2.457142857142857,-5.228571428571429,2.185714285714286,20.457142857142856,0.0,0,0
2017-02-16,60.549821428571434,4.885714285714286,1.8571428571428572,8.2,13.114285714285714,0.0,0,0
2017-02-23,59.116011904761905,5.742857142857143,2.8,8.642857142857142,12.257142857142856,0.0,0,0
2017-03-02,58.91525595238096,5.585714285714286,2.0,9.585714285714285,12.414285714285715,0.0,0,0
